source_data,batch_id,major_job_id,priority
"ಇಲ್ಲಿ 32 ಲಕ್ಷದ 19ಸಾವಿರಕ್ಕೂ ಹೆಚ್ಚು ಮಂದಿ ಸೋಂಕಿತರಿದ್ದು, 1 ಲಕ್ಷದ 35ಸಾವಿರಕ್ಕೂ ಹೆಚ್ಚು ಮಂದಿ ಮೃತಪಟ್ಟಿದ್ದಾರೆ.",391,4,medium
230 ಸದಸ್ಯ ಬಲದ ವಿಧಾನಸಭೆಯಲ್ಲಿ ಕಾಂಗ್ರೆಸ್‌ 114 ಮತ್ತು ಬಿಜೆಪಿ 107 ಸದಸ್ಯರನ್ನು ಹೊಂದಿವೆ.,391,4,medium
"ಘಟನೆಯಲ್ಲಿ ಎರಡು ಕಾರುಗಳು ನಜ್ಜುಗುಜ್ಜುಯಾಗಿದ್ದು, ಬೈಕ್ ಮತ್ತು ಕಾರಿನಲ್ಲಿದ್ದ ಹತ್ತು ಜನರಿಗೆ ಗಾಯವಾಗಿದೆ.",391,4,medium
ಅಗ್ನಿ ಅವಘಡದಲ್ಲಿ ಇದುವರೆಗೂ ಯಾವುದೇ ರೀತಿಯ ಸಾವು-ನೋವುಗಳು ಸಂಭವಿಸಿಲ್ಲ ಎಂದು ಅಧಿಕಾರಿಗಳು ಸ್ಪಷ್ಟಪಡಿಸಿದ್ದಾರೆ.,391,4,medium
ಇದು ವಿಶ್ವ ಆರೋಗ್ಯ ಸಂಸ್ಥೆಯಿಂದ ಕೋವಿಡ್ ಮತ್ತು ಭಾರತೀಯ ಹವಾಮಾನ ಇಲಾಖೆಯಿಂದ ತಾಪಮಾನ ದಾಖಲೆಯನ್ನು ಕಲೆ ಹಾಕಿತ್ತು.,391,4,medium
"ಹೊಸದಿಲ್ಲಿ: ಕಳೆದ ಒಂದು ವರ್ಷದಲ್ಲಿಆಲೂಗಡ್ಡೆಯ ಚಿಲ್ಲರೆ ಮಾರಾಟದ ದರವು 92% ಏರಿಕೆಯಾಗಿದ್ದರೆ, ಈರುಳ್ಳಿ ದರ 44% ಹೆಚ್ಚಿದೆ.",391,4,medium
ಈ ಹಿನ್ನೆಲೆ ಭಾರತೀಯ ಕೌನ್ಸಿಲ್ ಆಫ್ ಮೆಡಿಕಲ್ ರಿಸರ್ಚ್ (ಐಸಿಎಂಆರ್) ಈ ಬಗ್ಗೆ ತನಿಖೆ ಮಾಡುತ್ತಿದೆ.,391,4,medium
"ಈ ಪ್ರಕರಣದ ಆರೋಪಿಗಳ ಗುರುತು ಸಿಕ್ಕಿದ್ದು, ತಲೆಮರೆಸಿಕೊಂಡವರ ಪತ್ತೆಗೆ ಪೊಲೀಸರು ತನಿಖೆ ನಡೆಸುತ್ತಿದ್ದಾರೆ ಎಂದರು.",391,4,medium
ವಿದೇಶದಿಂದ ಬಂದವರಿಗೆ ತಪಾಸಣೆ ಬಳಿಕ 14 ದಿನ ಮನೆಯಲ್ಲೇ ಇರಲು ಸೂಚನೆ ನೀಡಲಾಗಿದೆ.,392,4,medium
ಕಾರ್ಮಿಕರಿಗೆ ಅಂಥ ಸಮಸ್ಯೆ ಇದ್ದರೆ ಕಾರ್ಮಿಕ ಆಯುಕ್ತರಿಗೆ ದೂರು ನೀಡಬಹುದಿತ್ತು ಅಥವಾ ಜಿಲ್ಲಾಧಿಕಾರಿಗೆ ದೂರು ನೀಡಬಹುದಿತ್ತು.,392,4,medium
ಮೈಸೂರು: ಬಹುನಿರೀಕ್ಷಿತ ಮೈಸೂರು ಹಾಗೂ ಚೆನ್ನೈ ನಡುವಿನ ಹೈಸ್ಪೀಡ್‌ ರೈಲ್ವೆ ಕಾರಿಡಾರ್‌ಗೆ 9 ನಿಲ್ದಾಣಗಳನ್ನು ಗುರುತಿಸಿದೆ.,392,4,medium
ಒಮ್ಮೆ ಬಳಸಿದ ಮಾಸ್ಕ್‌ನ್ನು ಐದು ದಿನಗಳವರೆಗೆ ಬಳಸಲು ಆಸ್ಪತ್ರೆ ಹೇಳಿದೆ ಎಂದು ಹೇಳಿದ್ದಾರೆ.,392,4,medium
ಮುಂಧ್‌ ಗ್ರಾಮದ ಕುಲದೀಪ್‌ ಎಂಬುವವರಿಗೆ ಸೇರಿದ ಎಮ್ಮೆ 18.94 ಲೀಟರ್‌ ಹಾಲು ನೀಡುವ ಮೂಲಕ ಎರಡನೇ ಪ್ರಶಸ್ತಿ ಪಡೆಯಿತು.,392,4,medium
"ಬಿಇ, ಬಿಟೆಕ್ ಪ್ರವೇಶಾತಿಗಾಗಿ ಜೆಇಇ ಮೇನ್ಸ್‌ 2020 ಪರೀಕ್ಷೆಯನ್ನು ಈ ವರ್ಷ ಎರಡು ಬಾರಿ ಕಂಪ್ಯೂಟರ್ ಆಧಾರಿತವಾಗಿ ನಡೆಸಲಾಯಿತು.",392,4,medium
ಹೊಟ್ಟೆಯಲ್ಲಿರುವ ಆಹಾರ ಮತ್ತು ಜೀರ್ಣರಸಗಳಲ್ಲಿರುವ ಆಮ್ಲಗಳು ಹಿಮ್ಮುಖವಾಗಿ ಅನ್ನನಾಳಕ್ಕೆ ಹಿಂದಿರುಗಿದಾಗ ಈ ಉರಿ ಎದುರಾಗುತ್ತದೆ.,392,4,medium
ಪ್ರಯಾಣಿಕರು ತಮ್ಮದೇ ಆದ ಆಹಾರ ಹಾಗೂ ಕುಡಿಯುವ ನೀರನ್ನು ತರಬೇಕು ಎಂದು ಕೇಂದ್ರ ಸರಕಾರ ಹೇಳಿದೆ.,392,4,medium
"ಈ ಮೂಲಕ ರಾಜ್ಯದಲ್ಲಿ ಒಟ್ಟು ಸೋಂಕಿತ ಪ್ರಕರಣಗಳ ಸಂಖ್ಯೆ 2,678 ಕ್ಕೆ ಏರಿಕೆಯಾಗಿದ್ದರೆ ಸಾವಿನ ಸಂಖ್ಯೆ 65ಕ್ಕೆ ಏರಿಕೆಯಾಗಿದೆ.",392,4,medium
"ಘಟನೆ ಸಂಬಂಧ ಈಗಾಗಲೇ ಐವರ ವಿರುದ್ಧ ಪೊಲೀಸರು ಎಫ್‌ಐಆರ್‌ ದಾಖಲಿಸಿಕೊಂಡಿದ್ದು, ತನಿಖೆ ಆರಂಭಿಸಿದ್ದಾರೆ.",392,4,medium
ಜೈಲಿಗೆ ಬರೋ ಮುನ್ನವೇ ಇವರನ್ನೆಲ್ಲಾ ಜೈಲಿನ ಹೊರ ಪ್ರದೇಶದಲ್ಲಿ 14 ದಿನ ಕ್ವಾರಂಟೈನ್‌ ಮಾಡಲಾಗಿತ್ತು.,393,4,medium
"ರಾಜ್ಯದ ಕರಾವಳಿ ತೀರದುದ್ದಕ್ಕೂ 45-55 ಕಿ. ಮೀ. ವೇಗದಲ್ಲಿ ಗಾಳಿ ಬೀಸುತ್ತಿದ್ದು, ಬಿರುಗಾಳಿಯ ವಾತಾವರಣ ಇರಲಿದೆ.",393,4,medium
ಸಾಮಾಜಿಕ ಅಂತರ ಕಾಯ್ದುಕೊಳ್ಳುವ ಉದ್ದೇಶದಿಂದ ಪ್ರತಿ ಬಸ್ಸಿನಲ್ಲಿ 30 ಮಂದಿಯ ಪ್ರಯಾಣಕ್ಕಷ್ಟೇ ಅನುಮತಿ ನೀಡಲಾಗಿತ್ತು.,393,4,medium
"ಪೆಟ್ರೋಲ್‌ ಬಂಕ್‌, ಕೆಲವು ಔಷಧ ಅಂಗಡಿಗಳು ಹಾಗೂ ಆಸ್ಪತ್ರೆ ಹೊರತುಪಡಿಸಿ ಉಳಿದೆಲ್ಲಸೇವೆಗಳು ಸ್ಥಗಿತವಾಗಿದ್ದವು.",393,4,medium
ಆದರೆ ಈ ಕುರಿತು ಇದುವರೆಗೂ ಕೇಂದ್ರ ಸರ್ಕಾರ ಯಾವುದೇ ಅಧಿಕೃತ ಹೇಳಿಕೆ ನೀಡಿಲ್ಲ.,393,4,medium
1816ರಲ್ಲಿ ನೇಪಾಳ ಹಾಗೂ ಬ್ರಿಟಿಷ್‌ ಇಂಡಿಯಾ ಮಾಡಿಕೊಂಡ ಸುಗೌಲಿ ಒಪ್ಪಂದದಂತೆ ಕಾಳಿ ನದಿಯ ಪಶ್ಚಿಮ ಪ್ರದೇಶ ಭಾರತದ್ದು ಎಂದು ಹೇಳಲಾಗಿದೆ.,393,4,medium
"ನಾನು ಮಾಡುತ್ತಿರುವ ಕೆಲಸ ನನಗೆ ಮಿಶ್ರ ಪ್ರತಿಕ್ರಿಯೆಗಳನ್ನು ತಂದುಕೊಟ್ಟಿದೆ, ಕೆಲವರು ನನ್ನನ್ನು ಇಷ್ಟಪಟ್ಟಿದ್ದಾರೆ, ಕೆಲವರು ಇಷ್ಟಪಟ್ಟಿಲ್ಲ.",393,4,medium
ಈ ಎರಡು ವರದಿಗಳು ಶೀಘ್ರದಲ್ಲೇ ಸಲ್ಲಿಕೆಯಾಗಲಿದೆ' ಎಂದು ಸಚಿವ ಡಾ. ಕೆ. ಸುಧಾಕರ್ ತಿಳಿಸಿದ್ದಾರೆ.,393,4,medium
ಪ್ರತಿಭಟನೆಯ ಸಂದರ್ಭದಲ್ಲಿಸಾಮಾಜಿಕ ಅಂತರ ಮರೆತು ಆಕ್ರೋಶಗೊಂಡ ಪ್ರತಿಭಟನಾಕರರನ್ನು ಚದುರಿಸಲು ಪೊಲೀಸರು ಹರಸಾಹಸ ಪಟ್ಟರು ಸಹ ಯಾವುದೇ ಪ್ರಯೋಜನವಾಗಲಿಲ್ಲ.,393,4,medium
ಅದೇ ಮನೆಯಲ್ಲಿದ್ದ ಮೃತರ ಅಳಿಯ ನಾಗರಾಜು(40) ಮತ್ತು ಮೊಮ್ಮಗಳು ಶ್ರೇಯ (7)ಗೆ ಸಣ್ಣಪುಟ್ಟ ಗಾಯಗಳಾಗಿವೆ.,393,4,medium
ಪೊಲೀಸ್ ಭದ್ರತೆನಗರದಲ್ಲಿ ಸುಮಾರು 5 ಸಾವಿರಕ್ಕೂ ಹೆಚ್ಚು ಪೊಲೀಸರು ಭದ್ರತೆಗೆ ನಿಯೋಜನೆ ಮಾಡಲಾಗಿದೆ.,394,4,medium
ಚೀನಾ ಹೊರತುಪಡಿಸಿ ಇತರೆ 26 ರಾಷ್ಟ್ರಗಳು ಹಾಗೂ ಪ್ರಾಂತ್ಯಗಳಿಗೂ ಕೊರೊನಾ ವೈರಸ್‌ ಹಬ್ಬಿದೆ.,394,4,medium
ಸಾಮಾಜಿಕ ಅಂತರ ಕಾಪಾಡಿಕೊಂಡು ಪರೀಕ್ಷೆ ಬರೆಯುವ ಸಲುವಾಗಿ ಪ್ರತಿ ಕೊಠಡಿಯಲ್ಲಿಕೇವಲ 12 ವಿದ್ಯಾರ್ಥಿಗಳಿಗೆ ವ್ಯವಸ್ಥೆ ಮಾಡಲಾಗಿತ್ತು.,394,4,medium
"ಮೂರು ಪ್ರಕರಣಗಳಲ್ಲಿ ಚಾರ್ಜ್‌ಶೀಟ್‌ ಸಲ್ಲಿಸಲು ನಮಗೆ ಅನುಮತಿ ನೀಡಲಾಗಿದ್ದು, ಇದರ ತನಿಖೆ ಮುಗಿದಿದೆ.",394,4,medium
ಯಾವುದೇ ಅಹಿತಕರ ಘಟನೆ ನಡೆಯದಂತೆ ನ್ಯಾಯಾಲಯದ ಆವರಣದಲ್ಲಿ ಬಿಗಿ ಪೊಲೀಸ್ ಬಂದೋಬಸ್ತ್ ಕಲ್ಪಿಸಲಾಗಿದೆ.,394,4,medium
"ಈ ದಿನ ಜನರು ಧನ್ವಂತರಿ ದೇವನನ್ನು, ಲಕ್ಷ್ಮಿ ದೇವಿಯನ್ನು ಪೂಜಿಸುತ್ತಾರೆ ಮತ್ತು ಯಮರಾಜನಿಗೆ ದೀಪವನ್ನು ಬೆಳಗುತ್ತಾರೆ.",394,4,medium
ಇತ್ತೀಚೆಗೆ ಕೇರಳದ ಕೋಳಿಕ್ಕೋಡ್‌ನ ವಿಮಾನ ನಿಲ್ಧಾಣದಲ್ಲಿ ವಿಮಾನ ಅವಘಡ ಸಂಭವಿಸಿ 18 ಮಂದಿ ಸಾವನಪ್ಪಿದ್ದರು.,394,4,medium
View this post on Instagram A post shared by Rachita Ram (@rachita_instaofficial),394,4,medium
"ಈ ಕುರಿತು ಗುರುವಾರ ನಡೆದ ಕಾರ್ಯಕಾರಿಣಿ ಸಭೆಯಲ್ಲಿಈ ತೀರ್ಮಾನ ಕೈಗೊಳ್ಳಲಾಗಿದೆ,"" ಎಂದು ಹೇಳಿದರು.",394,4,medium
"ಠಾಕ್ರೆಗೆ ಚುನಾವಣೆಗೆ ಸ್ಪರ್ಧಿಸಲು ಆಗುತ್ತಿಲ್ಲ, ಕಾರಣ ಚುನಾವಣೆಯೇ ಮುಂದೂಡಿಕೆಯಾಗಿದೆ,"" ಎಂಬುದಾಗಿ ಅವರು ವಾದಿಸಿದ್ದಾರೆ.",394,4,medium
ಇದಾದ ನಂತರ ವಿಶ್ವ ಸಂಸ್ಥೆಯ ಭದ್ರತಾ ಮಂಡಳಿಯಲ್ಲಿ ಕಾಶ್ಮೀರ ಸಮಸ್ಯೆಯನ್ನು ಎತ್ತಲು ಚೀನಾ ಅನೇಕ ಪ್ರಯತ್ನಗಳನ್ನು ಮಾಡಿತ್ತು.,395,4,medium
ಮತದಾರರ ಪಟ್ಟಿಗೆ ಹೆಸರು ಸೇರ್ಪಡೆಗೊಳಿಸಲು 2021ರ ಜನವರಿ 1ಕ್ಕೆ 18 ವರ್ಷ ವಯಸ್ಸಾಗಿರಬೇಕು.,395,4,medium
ಆರಂಭದಲ್ಲಿ ಮುಂಗಾರು ಮಳೆ ದಕ್ಷಿಣ ಅಂಡಮಾನ್ ಸಮುದ್ರದತ್ತ ಬೀಸಿ ನಂತರ ಉತ್ತರಾಭಿಮುಖವಾಗಿ ಪಶ್ಚಿಮ ಭಾಗಕ್ಕೆ ಬಂಗಾಳ ಕೊಲ್ಲಿ ಮೂಲಕ ವಿಸ್ತಾರಗೊಳ್ಳಲಿದೆ.,395,4,medium
ಇನ್ನು ಇವರಿಬ್ಬರ ವಿರುದ್ಧ ದೆಹಲಿ ಹಾಗೂ ಪಂಜಾಬಿನಲ್ಲಿ ಹಲವು ಕೇಸ್‌ಗಳು ದಾಖಲಾಗಿತ್ತು ಎಂದು ದೆಹಲಿ ಪೊಲೀಸರು ಮಾಹಿತಿ ನೀಡಿದ್ದಾರೆ.,395,4,medium
"ದೇವರ ದಯೆ ಹಾಗೂ ನಿಮ್ಮೆಲ್ಲರ ಹಾರೈಕೆಯಿಂದ ಸದ್ಯ ಉತ್ತಮ ಸ್ಥಿತಿಯಲ್ಲಿದ್ದು, ಹಿಂದಿನ ದಿನಗಳಿಗಿಂತಲೂ ಸ್ಥಿರವಾಗಿದ್ದಾರೆ ಎಂದು ಹೇಳಿದ್ದಾರೆ.",395,4,medium
"ಇದೇ ವೇಳೆ ಸೋಮವಾರ 57 ಮಂದಿ ಆಸ್ಪತ್ರೆಯಿಂದ ಬಿಡುಗಡೆಗೊಂಡಿದ್ದು, ಈ ಮೂಲಕ 1548 ಮಂದಿ ಇದುವರೆಗೆ ಸೋಂಕಿನಿಂದ ಗುಣಮುಖರಾಗಿದ್ದಾರೆ.",395,4,medium
"ಈ ನಿಯಮ ಉಲ್ಲಂಘಿಸುವವರಿಗೆ 10,000 ಡಾಲರ್ ದಂಡ ಅಥವಾ ಆರು ತಿಂಗಳವರೆಗೆ ಜೈಲು ಅಥವಾ ಎರಡನ್ನೂ ವಿಧಿಸಲಾಗುತ್ತದೆ.",395,4,medium
View this post on Instagram A post shared by SanthoshAnanddramOfficial (@santhosh_ananddram),395,4,medium
"ರೈಲು ಹೊರಡುವ ಸಮಯದಿಂದ 24 ಗಂಟೆಗೂ ಮುಂಚೆಯೇ ಟಿಕೆಟ್‌ನ್ನು ರದ್ದುಪಡಿಸಲು ಅವಕಾಶ ನೀಡಲಾಗಿದ್ದು, ಶೇ.",395,4,medium
"ಅಲ್ಲದೆ, ಕೇವಲ ನಾಲ್ಕು ತಿಂಗಳಲ್ಲಿ ಅಯೋಧ್ಯೆಯಲ್ಲಿ ಮುಗಿಲೆತ್ತರದ ರಾಮ ಮಂದಿರವನ್ನು ನಿರ್ಮಿಸಲಾಗುವುದು ಎಂದು ಕೇಂದ್ರ ಗೃಹ ಸಚಿವ ಘೋಷಿಸಿದರು.",395,4,medium
ಈ ಪ್ರದೇಶದ ಜನರಿಗೆ ಹೊರಗೆ ಹೋಗಲು ಹಾಗೂ ಹೊರಗಿನವರಿಗೆ ಈ ವ್ಯಾಪ್ತಿಗೆ ಬರಲು ಅವಕಾಶವನ್ನು ನಿರಾಕರಿಸಲಾಗಿದೆ.,396,4,medium
ರಸ್ತೆಗಳಲ್ಲಿ ಬ್ಯಾರಿಕೇಡ್‌ ಅಳವಡಿಸುವ ಮೂಲಕ ಜನ ಹಾಗೂ ವಾಹನ ಸಂಚಾರಕ್ಕೆ ನಿರ್ಬಂಧ ಹೇರಲಾಗಿತ್ತು.,396,4,medium
ಈ ಮಧ್ಯೆ ಸಾಮಾಜಿಕ ಜಾಲತಾಣಗಳಲ್ಲಿ ಕೋವಿಡ್ 19 ಸೋಂಕಿಗೆ ಸಂಬಂಧಪಟ್ಟಂತೆ ಸಾಕಷ್ಟು ಸುಳ್ಳು ಸುದ್ದಿಗಳನ್ನು ಬಿತ್ತರಿಸಲಾಗುತ್ತಿದೆ.,396,4,medium
"ಈವರೆಗೆ ಜಿಲ್ಲೆಯಲ್ಲಿಒಟ್ಟು 21 ಕೋವಿಡ್‌ 19 ಪ್ರಕರಣ ಪತ್ತೆಯಾಗಿದ್ದು, 11 ಜನರು ಗುಣಮುಖರಾಗಿ ಬಿಡುಗಡೆಯಾಗಿದ್ದಾರೆ.",396,4,medium
ಪರೀಕ್ಷೆ ನಡೆಯುವ 1 ಗಂಟೆ 30 ನಿಮಿಷ ಮೊದಲೇ ವಿದ್ಯಾರ್ಥಿಗಳು ಪರೀಕಾ ಕೇಂದ್ರಗಳಲ್ಲಿಹಾಜರಿರಬೇಕು.,396,4,medium
"ಹಾಗಾಗಿ, ಇದೀಗ ಐಪಿಎಲ್‌ ಬಗ್ಗೆ ಯಾವುದೇ ನಿರ್ಧಾರ ತಿಳಿಸಲು ಸಾಧ್ಯವಿಲ್ಲ,"" ಎಂದು ಮೂಲಗಳು ಹೇಳಿವೆ.",396,4,medium
ಹೊಸದಿಲ್ಲಿ: ರಾಷ್ಟ್ರ ರಾಜಧಾನಿಯಲ್ಲಿ ಬುಧವಾರ ಮಧ್ಯರಾತ್ರಿಯಿಂದ ಸುರಿದ ಭಾರೀ ಮಳೆಗೆ ರಸ್ತೆಗಳೆಲ್ಲ ನದಿಯಾಗಿ ಬದಲಾದ ಸನ್ನಿವೇಶ ಸೃಷ್ಟಿಯಾಯಿತು.,396,4,medium
﻿KTET Exam 2020: ಕರ್ನಾಟಕ ಶಿಕ್ಷಕರ ಅರ್ಹತಾ ಪರೀಕ್ಷೆಗೆ ಮತ್ತೊಮ್ಮೆ ದಿನಾಂಕ ಬದಲಾವಣೆ,396,4,medium
"ವೇದ್‌ಪ್ರಕಾಶ್ ಪ್ರಕಾರ, ಘಟನೆಯ ಬಗ್ಗೆ ತನಿಖೆ ನಡೆಯುತ್ತಿದ್ದು, ಪ್ರಕರಣ ದಾಖಲಿಸಲಾಗುತ್ತದೆ ಎಂದು ಹೇಳಿದ್ದಾರೆ.",396,4,medium
"ಅಪರಾಧಿ, ದಂಡ ಕಟ್ಟದಿದ್ದರೆ ಮತ್ತೆ 6 ತಿಂಗಳು ಸಾದಾ ಶಿಕ್ಷೆ ಅನುಭವಿಸುವಂತೆ ನ್ಯಾಯಾಧೀಶರು ಆದೇಶಿಸಿದ್ದಾರೆ.",396,4,medium
"''ಭಾರತ ನಾನಾ ಭಾಷೆ, ಆಚಾರ-ವಿಚಾರ, ಸಂಸ್ಕೃತಿಯನ್ನು ಹೊಂದಿರುವ, ವಿವಿಧತೆಯಲ್ಲಿ ಏಕತೆಯನ್ನು ಪ್ರತಿಪಾದಿಸಿಕೊಂಡು ಬಂದಿರುವ ದೇಶವಾಗಿದೆ.",397,4,high
ಸ್ತ್ರೀರೋಗ ತಜ್ಞರನ್ನು ಭೇಟಿ ಮಾಡಿದ ಬಳಿಕ ಸರಿಯಾದ ಔಷಧಿ ತೆಗೆದುಕೊಳ್ಳಿ ಮತ್ತು ಸ್ವಲ್ಪ ಸಮಯ ಲೈಂಗಿಕ ಕ್ರಿಯೆಯಿಂದ ದೂರವಿರಿ.,397,4,high
ಕಳೆದ ಒಂದು ತಿಂಗಳಲ್ಲಿ ರೋಗಿಗಳಿಗೆ ಚಿಕಿತ್ಸೆ ನೀಡುವ ಆರೋಗ್ಯ ಸೌಲಭ್ಯಗಳು 3.5 ಪಟ್ಟು ಹೆಚ್ಚಾಗಿದೆ.,397,4,high
"ಈ ಮಾದರಿಗಳನ್ನು ಭಾರತದ ವಿವಿಧ ರಾಜ್ಯಗಳಿಂದ ಅಂದರೆ ಕರ್ನಾಟಕ, ಮಹಾರಾಷ್ಟ್ರ, ದೆಹಲಿ, ಮಧ್ಯಪ್ರದೇಶ ಮತ್ತು ಒಡಿಶಾದಿಂದ ಪಡೆಯಲಾಗಿದೆ.",397,4,high
ಫೋನ್‌ ಕರೆಗಳು ಹಾಗೂ ಸಿಸಿ ಟಿವಿ ದೃಶ್ಯಗಳನ್ನು ಪರಿಶೀಲಿಸಿದ ಪೊಲೀಸರು ಆರೋಪಿಗಳನ್ನು ಬಂಧಿಸಿದ್ದಾರೆ.,397,4,high
ಅಂದಿನಿಂದ ಇಂದಿನವರೆಗೂ ಇಲ್ಲಿ ಬೇರೆ ಯಾವ ಚಿತ್ರಕ್ಕೂ ಚಿತ್ರೀಕರಣ ಮಾಡಲು ಅನುಮತಿ ನೀಡಿರಲಿಲ್ಲ.,397,4,high
"A post shared by Mukesh Khanna (@iammukeshkhanna) on Oct 26, 2020 at 10:54pm PDT",397,4,high
ಪಾಲಿಸಿಸ್ಟಿಕ್ ಒವೆರಿ ಡಿಸಾರ್ಡರ್(ಪಿಸಿಒಡಿ) ಮತ್ತು ಪಾಲಿಸಿಸ್ಟಿಕ್ ಒವೆರಿ ಸಿಂಡ್ರೋಮ್ ಮಹಿಳೆಯರಲ್ಲಿ ಋತುಚಕ್ರವು ವಿಳಂಬವಾಗಲು ಅಥವಾ ಆಗದೆ ಇರಲು ಪ್ರಮುಖ ಕಾರಣವಾಗಿದೆ.,397,4,high
ಬರಾನಿ ಖಲ್ಸಾದ ವಿಜೇಂದರ್‌ ಚೌಹಾಣ್‌ ಮಾಲೀಕತ್ವದ ಹಸು 58.17 ಲೀಟರ್‌ ಹಾಲು ಹಿಂಡುವ ಮೂಲಕ ಎರಡನೇ ಪ್ರಶಸ್ತಿ ಪಡೆಯಿತು.,397,4,high
ನಾವೂ ಪ್ರಾಣ ಕಳೆದುಕೊಳ್ಳುತ್ತೇವೆ ಎಂಬ ಭೀತಿ ಆವರಿಸಿತ್ತು'' ಎಂದು ಅಶೋಕ ನಗರದ ನಿವಾಸಿ ರಾಜೇಶ್‌ ಖಾತ್ರಿ ಹೇಳಿದರು.,397,4,high
"ಇದಕ್ಕೆ ಹಲವು ಕಾರಣಗಳಿವೆ,"" ಎಂದು ಸ್ಪೋರ್ಟ್ಸ್‌ ಸ್ಕ್ರೀನ್‌ ಯೂಟ್ಯೂಬ್‌ ಕಾರ್ಯಕ್ರಮದಲ್ಲಿ ಜೋನ್ಸ್‌ ಹೇಳಿದ್ದಾರೆ.",398,4,high
"ಅದೇ ಕಾಲಕ್ಕೆ ನಾವು, ಸುಧಾರಣೆಗೋಸ್ಕರ ಯಾವುದೇ ಹೊಸ ವಿಚಾರಗಳನ್ನು ಸ್ವೀಕರಿಸಲು ಕೂಡ ಸಿದ್ಧರಿದ್ದೇವೆ.",398,4,high
ಮಹಾರಾಷ್ಟ್ರ ಹೊರತುಪಡಿಸಿ ಬೇರೆ ರಾಜ್ಯಗಳಿಂದ ಬರುವ ಜನರಿಗೆ 14 ದಿನಗಳ ಹೋಮ್‌ ಕ್ವಾರಂಟೈನ್‌ಗೆ ಒಳಪಡಿಸಲಾಗುತ್ತದೆ.,398,4,high
ಯಾವ ದಿಕ್ಕಿನಲ್ಲಿ ಮಲಗಬೇಕುಸರಿಯಾದ ಸಂಬಂಧ ಹೊಂದಿರಲು ಮತ್ತು ಉತ್ತಮ ಲೈಂಗಿಕ ಸಂಬಂಧಕ್ಕಾಗಿ ದಂಪತಿಗಳು ಆಗ್ನೇಯ ದಿಕ್ಕಿನಲ್ಲಿ ಮಲಗಬೇಕು.,398,4,high
ಸಾಮಾಜಿಕ ಅಂತರ ಕಾಯ್ದುಕೊಳ್ಳಲು ಒಂದು ಬಸ್ಸಿನಲ್ಲಿಕೇವಲ 30 ಜನರಿಗೆ ಮಾತ್ರ ಪ್ರಯಾಣಕ್ಕೆ ಅವಕಾಶ ನೀಡಲಾಗಿದೆ.,398,4,high
"ವಿಶೇಷವಾಗಿ ಈ ಸಮಯದಲ್ಲಿ, ಅವರು ದಿನದ ಯಾವುದೇ ಸಮಯಕ್ಕಿಂತ ಹೆಚ್ಚಿನ ಗಮನ ಕೊಡಬೇಕೆಂದು ಹಂಬಲಿಸುತ್ತಾರೆ.",398,4,high
"2017 ರ ಅಧ್ಯಯನದ ಪ್ರಕಾರ, ಪೊಟ್ಯಾಷಿಯಂ ಪೂರಕಗಳು ಅಧಿಕ ರಕ್ತದೊತ್ತಡವಿರುವ ವ್ಯಕ್ತಿಗಳಲ್ಲಿ ರಕ್ತದೊತ್ತಡ ಕದಿಮೆ ಮಾಡಲು ನೆರವಾಗುತ್ತದೆ.",398,4,high
"ಹಾಗೆಯೇ ಜುಲೈ 31ರ ವೇಳೆಗೆ ಹೊರಗಿನವರು ಸೇರಿದಂತೆ 1.5 ಲಕ್ಷ ಹಾಸಿಗೆಗಳು ಬೇಕಾಗುತ್ತದೆ"" ಎಂದು ಸೇರಿಸಿದರು.",398,4,high
"10 ವರ್ಷದ ಒಳಗಿನ ಮಕ್ಕಳಿಗೆ ಹಾಗೂ 65 ವರ್ಷ ಮೇಲ್ಪಟ್ಟವರಿಗೆ, ಗರ್ಭಿಣಿಯರಿಗೆ ಪ್ರವೇಶವಿಲ್ಲ.",398,4,high
"ಗುಜರಾತ್‌: 5 ವರ್ಷದ ಮಗಳನ್ನು ಅತ್ಯಾಚಾರಗೈದ ಯುವಕನನ್ನು ಕೊಂದ ತಂದೆ, ಖಾಸಗಿ ಭಾಗಕ್ಕೆ ತುಳಿದು ಹತ್ಯೆ!",398,4,high
"ಬೀದರ್‌ನ ಮೂವರು ಈ ಹಿಂದಿನ ರೋಗಿಗಳ ಸಂಪರ್ಕಿತರಾಗಿದ್ದರೆ, ಒಬ್ಬರಿಗೆ ಮುಂಬಯಿಗೆ ಪ್ರಯಾಣ ಬೆಳೆಸಿರುವ ಹಿನ್ನೆಲೆ ಇದೆ.",399,4,high
"​ದೈಹಿಕ ಕಾರಣಗಳುಕ್ಯಾನ್ಸರ್, ಮಧುಮೇಹ, ಕಿಡ್ನಿ ದೌರ್ಬಲ್ಯ, ಮೂತ್ರಕೋಶದ ಸಮಸ್ಯೆ ಅಥವಾ ಹೃದಯ ಸಂಬಂಧಿ ಕಾಯಿಲೆಗಳು ಲೈಂಗಿಕ ದೌರ್ಬಲ್ಯವನ್ನು ಉಂಟು ಮಾಡುವುದು.",399,4,high
